seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_000TEZ0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TF0Y.1	h3n2	h1n1pdm	756	1115856.0	1	1476.0
LOC_000TF1W.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TF2U.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TF6L.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TF7J.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TF8G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TFBA.1	h3n2	h1n1pdm	757	1082510.0	1	1430.0
LOC_000TFC8.1	h3n2	h1n1pdm	757	989399.0	1	1307.0
LOC_000TFMP.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000TG7H.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TG8F.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TGAB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TGB9.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TGD5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TGE3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TH3Q.1	h3n2	h1n1pdm	757	1064342.0	1	1406.0
LOC_000TH4N.1	h3n2	h1n1pdm	755	701395.0	1	929.0
LOC_000TJ0V.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJ1T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJ2R.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TJ5K.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJ6H.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJC5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJD3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJHU.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJJS.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJKQ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJPG.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TJQE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJRC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJSA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJT8.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000TJV4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TJYY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TJZW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TK0U.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TK1S.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TK2Q.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TK3N.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TKFY.1	h3n2	h1n1pdm	757	741103.0	1	979.0
LOC_000TKHT.1	h3n2	h1n1pdm	757	710823.0	1	939.0
LOC_000TKKP.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000TL1R.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TL2P.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TL3M.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLB5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLC3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLKN.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000TLLL.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLMJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLS8.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLT6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLU4.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLV2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLW0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TLXY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TMMH.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMPD.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMQB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMR9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMS7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TMT5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMU3.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TMV1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMWZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMXX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMYV.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TMZT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN0R.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN1P.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN2M.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TN3K.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TN4H.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN5F.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN6D.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TN7B.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TN89.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_000TN97.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TNA5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNB3.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNC1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNDZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TNEX.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TNFV.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNGT.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TNHQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNJN.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TNKL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNLJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TNMG.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TNNE.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TNPC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TNQA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNR8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNS6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TNT4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TNU2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNV0.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TNWY.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TNXW.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TNYU.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TNZS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TP0Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TP1N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TP2L.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TP3J.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TP5E.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TP6C.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TP7A.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TP88.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TP96.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TPB2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TPC0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TPDY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TPEW.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TPFU.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000TPGS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TPHP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TPJM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TPKK.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TPLH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TSS2.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TSXS.1	h1n1	h3n2	757	1079482.0	1	1426.0
LOC_000TSZN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TT4C.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TV1G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TV2E.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TV3C.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TV4A.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TV58.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TV90.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TVAY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TVBW.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000TVCU.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TVDS.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000TVR1.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TVVT.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TVWR.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TVXP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TW0H.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TW65.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TW9Z.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWAX.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWEP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWFM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWGK.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TWLA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWN6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWQ2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWR0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWSY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWUU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TWWQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TXKB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TXL9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TXM7.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TXN5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TXP3.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TXQ1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U0K6.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000U0L4.1	h3n2	h1n1pdm	756	1110564.0	1	1469.0
LOC_000U0M2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U0PY.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000U0QW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U0WJ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000U0YE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U0ZC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000U126.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000U134.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000U142.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U150.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U16Y.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U17W.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U1XF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U1YD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U1ZB.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000U209.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000U217.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U233.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000U241.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U25Z.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U26X.1	h3n2	h1n1pdm	756	1110564.0	1	1469.0
LOC_000U27V.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U2AP.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000U2PW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U2QU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U2RS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U2SQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U2YC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U2ZA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000U308.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U316.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U324.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U332.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U340.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U35Y.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U36W.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U39Q.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U3AN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U3BL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U3DG.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U3EE.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U3FC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U407.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U423.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000U45X.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U4G9.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U4H6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U4J4.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U4NW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U4PU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U4SN.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000U4TL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U5EC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U5G8.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U5LZ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U5TK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U5UH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U6QQ.1	h3n2	h1n1pdm	756	1110564.0	1	1469.0
LOC_000U6SL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000U6WC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U6XA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U6Y8.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000U6Z6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U712.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U7Y7.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U85T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U86R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U87P.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U88M.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000U8G5.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000U8NS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000U93W.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U94U.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000U95S.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U96Q.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U9BE.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000U9NR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U9PP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U9QM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000U9X7.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UA4T.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UA5R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UA6P.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000UA7M.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UA8K.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UACB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UAD9.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UAPN.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UB00.1	h2n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000UBCA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBHZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UBJX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBKV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UBLT.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UBMR.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UBNP.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBPM.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBQK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBTD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UBW7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UBX5.1	h3n2	h1n1pdm	726	566280.0	1	780.0
LOC_000UBY3.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UBZ1.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UC0Z.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UC1X.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UC2V.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UC3T.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UC4R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UC5P.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UC6M.1	h3n2	h1n1pdm	737	1059069.0	1	1437.0
LOC_000UC7K.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UC8H.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UC9F.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UCAD.1	h3n2	h1n1pdm	757	964418.0	1	1274.0
LOC_000UCC9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UCD7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UCE5.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UCG1.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UCJW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UCKU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UCLS.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UCMQ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UCNN.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000UCPL.1	h3n2	h1n1pdm	734	996038.0	1	1357.0
LOC_000UCTC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UCUA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UCV8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000UCW6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UCX4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UCY2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UCZ0.1	h3n2	h1n1pdm	401	241001.0	1	601.0
LOC_000UD0Y.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UD1W.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UD2U.1	h3n2	h1n1pdm	756	1112832.0	1	1472.0
LOC_000UD3S.1	h3n2	h1n1pdm	757	782738.0	1	1034.0
LOC_000UD4Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UD7J.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UDAC.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UDC8.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDD6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000UDE4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UDF2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UDG0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDHX.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UDMP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UDPK.1	h3n2	h1n1pdm	757	582133.0	1	769.0
LOC_000UDQH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDSD.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDTB.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDU9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UDW5.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UDX3.1	h3n2	h1n1pdm	753	1103898.0	1	1466.0
LOC_000UDY1.1	h3n2	h1n1pdm	751	634595.0	1	845.0
LOC_000UDZZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UE0X.1	h3n2	h1n1pdm	754	1107626.0	1	1469.0
LOC_000UE1V.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UE2T.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UE4P.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000UE5M.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000UE6K.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UE7H.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UE8F.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000UE9D.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEAB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEB9.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEC7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UED5.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEE3.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEGZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEJU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEKS.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UELQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEMN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UENL.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEPJ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEQG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UERE.1	h3n2	h1n1pdm	751	1093456.0	1	1456.0
LOC_000UETA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEU8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEV6.1	h3n2	h1n1pdm	756	1100736.0	1	1456.0
LOC_000UEW4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEX2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000UEY0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UEZY.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000UF0W.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000UF3Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000UF4N.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
